,Texto,Texto limpio,Noticia,Frase/Pensamiento,Microficción
3531,"Si por mi actitud se fueron, no vuelvan. Sigo igual.",si actitud vuelvan sigo igual,0,1,0
3532,"""Cada día tengo más claro quien merece estar en mi vida y quien no.""",cada día claro merece vida,0,1,0
3533,"""Nunca llamaría error a alguien que un día me hizo feliz.""",nunca llamaría error alguien día hizo feliz,0,1,0
3534,"Nadie nota tu dolor, tus lágrimas, tus sentimientos; pero todos notan tus errores.",nadie nota dolor lágrimas sentimientos notan errores,0,1,0
3535,"Cuando una mujer se enamora de verdad de un hombre, la única persona capaz de arruinar ese amor es ese mismo hombre.",mujer enamora verdad hombre única persona capaz arruinar amor mismo hombre,0,1,0
3536,"""Mientras yo sepa lo que soy, no me importa lo que diga la gente.""",mientras sepa importa diga gente,0,1,0
3537,"""No todos lloramos de la misma manera, hay sonrisas que esconden miles de lágrimas.""",lloramos misma manera sonrisas esconden miles lágrimas,0,1,0
3538,"""No me arrepiento de nada, pero tengo claro las cosas que no volvería a hacer.""",arrepiento claro cosas volvería hacer,0,1,0
3539,"""Es increíble cómo una persona te puede cambiar el ánimo en un segundo.""",increíble cómo persona puede cambiar ánimo segundo,0,1,0
3540,"Con el tiempo aprendes a limitarte, a tratar como te tratan.",tiempo aprendes limitarte tratar tratan,0,1,0
3541,"“Quiero que esto, lo que sea que tengamos, nunca se termine.”",quiero nunca termine,0,1,0
3542,"No se si mañana voy a estar triste, así que hoy... voy a ser feliz.",si mañana voy triste así hoy voy ser feliz,0,1,0
3543,Fingir por el día. Quebrarse por la noche.,fingir día quebrarse noche,0,1,0
3544,"""Amigos son los que te dicen las cosas de frente y te defienden a las espaldas.""",amigos dicen cosas frente defienden espaldas,0,1,0
3545,"“No entendemos el valor de los momentos, hasta que se han convertido en recuerdos.”",entendemos valor momentos convertido recuerdos,0,1,0
3546,"""Soy responsable de lo que digo, no de lo que entiendes."" Bob Marley",responsable digo entiendes bob marley,0,1,0
3547,"""No llores por el pasado, se ha ido. No te estreses por el futuro, no ha llegado. Vive en el presente y hazlo hermoso.""",llores pasado ido estreses futuro llegado vive presente hazlo hermoso,0,1,0
3548,Que el camino que escojas te lleve siempre a la felicidad.,camino escojas lleve siempre felicidad,0,1,0
3549,Dime donde y nos perdemos juntos.,dime perdemos juntos,0,1,0
3550,"""Deja que hablen de ti. Total, tú sabes quién eres, qué haces, qué hiciste, qué dijiste y ellos no.""",deja hablen total sabes quién haces hiciste dijiste,0,1,0
3551,"El amor debe ser como el café, a veces fuerte, a veces dulce, a veces solo y otras acompañado, pero nunca debe estar frío.",amor debe ser café veces fuerte veces dulce veces solo acompañado nunca debe frío,0,1,0
3552,"Me gusta cuando sonríes, pero me encanta cuando yo soy la razón.",gusta sonríes encanta razón,0,1,0
3553,"""Aunque pase el tiempo, hay palabras, momentos y sentimientos que nunca se olvidan.""",aunque pase tiempo palabras momentos sentimientos nunca olvidan,0,1,0
3554,a solución al problema no es huir es enfrentarlo.,solución problema huir enfrentarlo,0,1,0
3555,"""Un día me decepcionó quien menos lo esperaba y comprendí que todo cambia y todo pasa, y que debes ser fuerte y mostrar tu mejor sonrisa.""",día decepcionó menos esperaba comprendí cambia pasa debes ser fuerte mostrar mejor sonrisa,0,1,0
3556,"Extrañar no solo duele, también cansa.",extrañar solo duele cansa,0,1,0
3557,"A veces, cuando menos te lo esperas, las cosas buenas suceden.",veces menos esperas cosas buenas suceden,0,1,0
3558,Todo eso que no le cuento a nadie me está destruyendo emocionalmente.,cuento nadie destruyendo emocionalmente,0,1,0
3559,"""La mujer no olvida, disimula.""",mujer olvida disimula,0,1,0
3560,"""Si no te importa lo que piense la gente, ya diste el primer paso al éxito.""",si importa piense gente diste primer paso éxito,0,1,0
3561,"""No seré la persona mas fuerte , Pero siempre estaré contigo para protegerte.""",persona mas fuerte siempre contigo protegerte,0,1,0
3562,"""A veces, es necesario salir, tomar algo de aire y recordar quién eres y quién quieres ser.""",veces necesario salir tomar aire recordar quién quién quieres ser,0,1,0
3563,"""Te creí, hasta cuando sabía que estabas mintiendo.""",creí sabía mintiendo,0,1,0
3564,"''Fuerte es quien llora a escondidas y ríe en público.""",fuerte llora escondidas ríe público,0,1,0
3565,"""Lo que quiero contigo no lo quiero con nadie mas.""",quiero contigo quiero nadie mas,0,1,0
3566,"""Fue ahí cuando me dí cuenta que nunca fui tan importante como decías.""",ahí dí cuenta nunca tan importante decías,0,1,0
3567,"""Si me dan la oportunidad de pedir tres deseos, te pido tres veces.""",si dan oportunidad pedir tres deseos pido tres veces,0,1,0
3568,"""Sé feliz porque las injusticias siempre se pagan, sé feliz porque el dolor siempre se supera y sé feliz porque los errores te enseñan"".",sé feliz injusticias siempre pagan sé feliz dolor siempre supera sé feliz errores enseñan,0,1,0
3569,“A veces sólo tienes que aceptar el hecho de que algunas personas sólo son una felicidad temporal en tu vida.”,veces sólo aceptar hecho personas sólo felicidad temporal vida,0,1,0
3570,"""Lo malo no es cometer errores, lo malo es no aprender de ellos.""",malo cometer errores malo aprender,0,1,0
3571,"""Se me está haciendo costumbre el pensarte siempre.""",haciendo costumbre pensarte siempre,0,1,0
3572,"""Lo malo no es tropezar, lo malo es que te guste la piedra.""",malo tropezar malo guste piedra,0,1,0
3573,Me gustan esas amistades en las que tardamos 3 días en contestarnos y ninguno se ofende.,gustan amistades tardamos días contestarnos ninguno ofende,0,1,0
3574,"""Antes de rendirte recuerda por lo que estás luchando.""",rendirte recuerda luchando,0,1,0
3575,"""Lo que se descuida, se pierde.""",descuida pierde,0,1,0
3576,"""Hasta la persona más enamorada se cansa de mover montañas por alguien que no mueve ni una piedra por ella.""",persona enamorada cansa mover montañas alguien mueve piedra,0,1,0
3577,Aquello que más miedo te da es aquello que más necesitas hacer.,aquello miedo da aquello necesitas hacer,0,1,0
3578,"""No existe el amor imposible, existen personas incapaces de luchar por él.""",existe amor imposible existen personas incapaces luchar,0,1,0
3579,"""Si no veo interés, ¿para qué voy a insistir?""",si veo interés voy insistir,0,1,0
3580,"La vida no se trata de esperar a que la tormenta pase, se trata de aprender a bailar bajo la lluvia.",vida trata esperar tormenta pase trata aprender bailar bajo lluvia,0,1,0
3581,"""Ella se fue esperando que él la detuviera. 
Él la dejó ir esperando que ella regresara.""",esperando detuviera dejó ir esperando regresara,0,1,0
3582,El sacrificio de hoy es el éxito de mañana.,sacrificio hoy éxito mañana,0,1,0
3583,"""Qué bueno sería poder traer de regreso a alguien del cielo y pasar un día con esa persona, solamente una vez, una última vez.""",bueno poder traer regreso alguien cielo pasar día persona solamente vez última vez,0,1,0
3584,La magia de coincidir y el arte de perdurar.,magia coincidir arte perdurar,0,1,0
3585,"""Soy feliz porque aprendí que no necesito de nadie para correr, bailar, gritar, reír y disfrutar mi vida al máximo.""",feliz aprendí necesito nadie correr bailar gritar reír disfrutar vida máximo,0,1,0
3586,"""Quisiera que a mi vida llegara esa persona que le diera miedo perderme y luchara por tenerme.""",quisiera vida llegara persona diera miedo perderme luchara tenerme,0,1,0
3587,"""Lo bueno de escuchar música nueva es que no te recuerda a nadie.""",bueno escuchar música nueva recuerda nadie,0,1,0
3588,"""La vida es como un rompecabezas, cada pieza tiene una razón, un lugar, un porqué... no insistas en poner piezas donde no caben.""",vida rompecabezas cada pieza razón lugar porqué insistas poner piezas caben,0,1,0
3589,"""Pedir una disculpa no significa que la otra persona tenga la razón, significa que valoras mas esa relación que tú ego.""",pedir disculpa significa persona razón significa valoras mas relación ego,0,1,0
3590,"""Por más consejos que existan, hay lecciones de la vida que sólo entenderemos a base de golpes y tropiezos.""",consejos existan lecciones vida sólo entenderemos base golpes tropiezos,0,1,0
3591,"""La madurez está en la mente, no en la edad.""",madurez mente edad,0,1,0
3592,"""No prometas cuando estés feliz, no respondas cuando estés enfadado y tampoco decidas cuando estés triste."" Bob Marley",prometas feliz respondas enfadado tampoco decidas triste bob marley,0,1,0
3593,"""El celoso no sufre por lo que ve, sufre por lo que imagina.""",celoso sufre ve sufre imagina,0,1,0
3594,No vuelvo a presumir a nadie hasta que falte un día para la boda.,vuelvo presumir nadie falte día boda,0,1,0
3595,"""Preferible una relación difícil y duradera que fácil y pasajera.""",preferible relación difícil duradera fácil pasajera,0,1,0
3596,Página 365 de 365.,página,0,1,0
3597,"""La vida es como un espejo, si la miras sonriendo, ella te sonreirá a ti.""",vida espejo si miras sonriendo sonreirá,0,1,0
3598,"""No te ignoro, sólo quiero ver si haces un esfuerzo para hablar conmigo.""",ignoro sólo quiero ver si haces esfuerzo hablar conmigo,0,1,0
3599,MADUREZ es... https://t.co/apczfCds0R,madurez,0,1,0
3600,"""Para ser feliz debes aprender a ignorar muchas cosas.""",ser feliz debes aprender ignorar muchas cosas,0,1,0
3601,Fan de lo simple. Del interés. De lo mutuo y del amor intenso.,fan simple interés mutuo amor intenso,0,1,0
3602,"""No tengas miedo a fallar, ten miedo a no intentarlo.""",miedo fallar ten miedo intentarlo,0,1,0
3603,"""Si tu sabes lo que vales, ve y consigue lo que mereces."" Bob Marley",si sabes vales ve consigue mereces bob marley,0,1,0
3604,"La vida es muy corta para ocultar tus sentimientos, no tengas miedo a expresar lo que sientes.",vida corta ocultar sentimientos miedo expresar sientes,0,1,0
3605,"""Que la música suene más fuerte que los problemas.""",música suene fuerte problemas,0,1,0
3606,"Quien cultiva amor sincero, recibe amor del bueno.",cultiva amor sincero recibe amor bueno,0,1,0
3607,"""Que tus errores sirvan de experiencia, no de excusas"".",errores sirvan experiencia excusas,0,1,0
3608,No pierdas tu tiempo con quien no te dedica el suyo.,pierdas tiempo dedica,0,1,0
3609,"""Sin música la vida sería un error.""",música vida error,0,1,0
3610,"""Preocuparse menos y mandar más a la mierda.""",preocuparse menos mandar mierda,0,1,0
3611,"""Sonríe, a pesar de todo, siempre hay razones para ser feliz.""",sonríe pesar siempre razones ser feliz,0,1,0
3612,"""No pidas lo que no puedes dar. Y tampoco recibas poco, cuando sabes que mereces más.""",pidas puedes dar tampoco recibas sabes mereces,0,1,0
3613,"Mentir te sale bien, pero hacer que te creo me sale mejor.",mentir sale bien hacer creo sale mejor,0,1,0
3614,"Nada es para siempre, pero lo que se cuida dura el doble.",siempre cuida dura doble,0,1,0
3615,"""Tarde o temprano; todo lo que se hace se paga.""",tarde temprano hace paga,0,1,0
3616,"""Podrás borrarme, odiarme, ignorarme, bloquearme; pero jamás olvidarme.""",podrás borrarme odiarme ignorarme bloquearme jamás olvidarme,0,1,0
3617,"""Amor es enamorarse cada día. Siempre de la misma persona.""",amor enamorarse cada día siempre misma persona,0,1,0
3618,"Al final, siempre depende de uno volver a estar bien.",final siempre depende volver bien,0,1,0
3619,"""Por fuera de hierro, por dentro de cristal.""",hierro dentro cristal,0,1,0
3620,"Un beso no es nada, pero un beso de la persona correcta lo es todo.",beso beso persona correcta,0,1,0
3621,"""Mi vida no es perfecta, pero estoy agradecido por todo lo que tengo.""",vida perfecta agradecido,0,1,0
3622,"Y resulta que cuando hablo de ti, no puedo evitar sonreír.",resulta hablo puedo evitar sonreír,0,1,0
3623,La vida me ha enseñado que siempre hay que buscarle el lado bueno a las cosas y recordar que todo pasa por algo.,vida enseñado siempre buscarle lado bueno cosas recordar pasa,0,1,0
3624,"""Nunca te aferres a nada ni nadie, que en esta vida nada es para siempre.""",nunca aferres nadie vida siempre,0,1,0
3625,"""Quédate con la persona que no pueda estar un día sin hablarte.""",quédate persona pueda día hablarte,0,1,0
3626,"""Reconocer un error no es humillarse, es crecer como persona.""",reconocer error humillarse crecer persona,0,1,0
3627,"""Llega un momento en el que ya ni te duelen tantas decepciones, solamente te aburren.""",llega momento duelen tantas decepciones solamente aburren,0,1,0
3628,"""Aprende de la luna que aunque se encuentre sola, nunca deja de brillar.""",aprende luna aunque encuentre sola nunca deja brillar,0,1,0
3629,"Nunca te van a cambiar por algo mejor, sólo por algo más fácil.",nunca van cambiar mejor sólo fácil,0,1,0
3630,"""A veces se necesita pasar por lo peor para poder conseguir lo mejor.""",veces necesita pasar peor poder conseguir mejor,0,1,0
3631,"Y me enamoré, como hoy ya no se enamoran.",enamoré hoy enamoran,0,1,0
3632,"""Amigos son esos que te levantan cuando los demás ni se han enterado de que te has caído.""",amigos levantan demás enterado caído,0,1,0
3633,La vida es como un espejo: te sonríe si la miras sonriendo.,vida espejo sonríe si miras sonriendo,0,1,0
3634,"Me gustaría tenerte aquí a mi lado, para reírnos, besarnos y abrazarnos.",gustaría tenerte aquí lado reírnos besarnos abrazarnos,0,1,0
3635,"Quien te quiere comprenderá tres cosas: el dolor detrás de tu sonrisa, el amor detrás de tu rabia y las razones detrás de tu silencio.",quiere comprenderá tres cosas dolor detrás sonrisa amor detrás rabia razones detrás silencio,0,1,0
3636,"""No es la altura, ni el peso, ni los músculos, ni la belleza que te hacen una gran persona. Es el corazón y la humildad.""",altura peso músculos belleza hacen gran persona corazón humildad,0,1,0
3637,"No te aferres al pasado, mejor disfruta al máximo tu presente y no te preocupes demasiado por el futuro.",aferres pasado mejor disfruta máximo presente preocupes demasiado futuro,0,1,0
3638,"""Dios borra tu pasado, restaura tu presente y bendice tu futuro.""",dios borra pasado restaura presente bendice futuro,0,1,0
3639,"""El momento en que dejas de preocuparte por lo que va a pasar, empiezas a disfrutar lo que está pasando"".",momento dejas preocuparte va pasar empiezas disfrutar pasando,0,1,0
3640,Odio que el tiempo pase tan rápido cuando estoy contigo y tan lento cuando no lo estoy.,odio tiempo pase tan rápido contigo tan lento,0,1,0
3641,"Si amas a alguien, díselo, muchos corazones se rompen por palabras que no se escuchan.",si amas alguien díselo corazones rompen palabras escuchan,0,1,0
