,Texto,Noticia,Frase/Pensamiento,Microficción
3300,"""Quédate con alguien que te genere tranquilidad mental.""",0,1,0
3301,"Y pensar que las grandes historias comienzan con un simple ""hola"".",0,1,0
3302,"Una persona que está dispuesta a hacer lo que sea para poner una sonrisa en tu cara, vale la pena mantenerla cerca.",0,1,0
3303,"Si te extraña te va a buscar, si te quiere te lo va a decir, si le importas te lo va a demostrar, y si no, ¿para qué sufres por alguien así?",0,1,0
3304,Las miradas son el punto débil de una persona.,0,1,0
3305,"""Sé quienes me sobran y a quienes necesito.""",0,1,0
3306,"Es mejor algo difícil y duradero, que algo fácil y pasajero.",0,1,0
3307,"A veces las personas lloran, no porque sean débiles, sino porque llevan mucho tiempo siendo fuertes.",0,1,0
3308,"Prohibido rendirse, respira hondo y sigue.",0,1,0
3309,"Respira, es sólo un mal día, no una mala vida.",0,1,0
3310,"No te rindas, el principio es siempre la parte más difícil.",0,1,0
3311,Hay momentos que deberían ser eternos.,0,1,0
3312,No hay peor ciego que el que ve amor donde solo hay amistad.,0,1,0
3313,Hay personas que con tan solo verlas te alegran el día.,0,1,0
3314,"La gente no entiende que querer no es decirlo, querer es estar.",0,1,0
3315,"Quisiera volver a repetir varias cosas de mi vida, unas para evitar haberlas hecho y otras para disfrutarlas una vez más.",0,1,0
3316,Tengo uno de esos dolores en el alma que por más que intentas ignorarlo te recuerda que ahí está entre suspiros y lágrimas sin sentido...,0,1,0
3317,"La mejor lección que tuve que aprender fue a no forzar nada, conversaciones, amistades, relaciones, atención y amor. Las cosas forzadas no valen la pena, lo que fluye, fluye y lo que falla, falla.",0,1,0
3318,"Te juro que si me dices ""te necesito"", dejo todo y voy corriendo hacia donde estés.",0,1,0
3319,“Todo vale la pena si te hace feliz.”,0,1,0
3320,“Somos globos llenos de sentimientos en un mundo de alfileres.”,0,1,0
3321,Encontrar amor y amistad en la misma persona es ganar en la vida.,0,1,0
3322,"""No se encuentran las mismas personas dos veces.""",0,1,0
3323,Cambia.. https://t.co/Ud3pPhDHVy,0,1,0
3324,"Llega un momento en la vida donde necesitas detenerte, ver dónde estás y mirar hacia dónde quieres ir.",0,1,0
3325,La música es la mejor de las medicinas.,0,1,0
3326,"""No te rindas, el principio es siempre la parte más difícil.""",0,1,0
3327,"Etapas en Twitter:

 1.) creaste una cuenta de Twitter
 2.) pero no lo entendiste
 3.) así que te fuiste por unos meses o años
 4.) pero luego regresaste
 5.) ahora eres adicto y no puedes pasar un día sin él
 6.) modo nocturno activado",0,1,0
3328,"Se paciente, a veces hay que pasar por lo peor para conseguir lo mejor.",0,1,0
3329,Se vive mejor sin esperar nada de nadie.,0,1,0
3330,"“Hoy soy feliz, porque quiero, porque puedo y porque me da la gana.”",0,1,0
3331,"“Desconfiar de todo, por miedo a que te pase lo mismo otra vez.”",0,1,0
3332,Los amigos son aquellos que te levantan cuando los demás ni siquiera saben que te has caído.,0,1,0
3333,"Los errores, se asumen. Las experiencias, se viven. Las criticas, se ignoran. La vida, se disfruta. Sépanlo.",0,1,0
3334,"Te prometí un día que siempre iba estar ahí en las buenas y en las malas; y aunque no me hables o no te hable, esa promesa quedará guardada.",0,1,0
3335,Con el tiempo lo que un día te dolió te comienza a dar igual.,0,1,0
3336,"""Sin embargo, todavía me gusta, muchísimo, como el primer día, incluso más.""",0,1,0
3337,“Uno aprende a ser feliz cuando entiende que estar triste no sirve de nada.”,0,1,0
3338,Ser sencillo es lo que te hace grande en la vida.,0,1,0
3339,"Todos nos equivocamos, lo importante es aprender.",0,1,0
3340,Me atacaron los recuerdos y no supe defenderme.,0,1,0
3341,"“Dicen que si conocen a la persona correcta en el momento equivocado, la vida volverá a juntarlos.”",0,1,0
3342,"Aprendí que a veces el que arriesga no pierde nada, y que perdiendo también se gana.",0,1,0
3343,Cuando su ausencia te trae paz es cuando te das cuenta que no perdiste a nadie.,0,1,0
3344,"El mundo necesita ejemplos, no opiniones.",0,1,0
3345,"No es quien te promete, es quien cumple. No es quien te ama, es quien te lo demuestra día a día.",0,1,0
3346,"A pesar de tanta mierda, siempre hay razones para ser feliz.",0,1,0
3347,"""Va a tardar pero se va a dar, lo sé.""",0,1,0
3348,"Un príncipe no es aquel que tiene un palacio y mucha fortuna....Sino aquel que te respeta, te protege y te quiere como a ninguna.",0,1,0
3349,Que botón aprieto para poder saltar este año de mierda?,0,1,0
3350,Amo esos abrazos en los que sin querer se te cierran los ojos.,0,1,0
3351,"Aprendí que a veces el que arriesga no pierde nada, y que perdiendo también se gana.",0,1,0
3352,"""Ríe aunque quieras llorar.""",0,1,0
3353,"No quiero un amor a medias, rasgado, partido por la mitad. He luchado y sufrido tanto, que me merezco algo entero, intenso, indestructible.",0,1,0
3354,"Sueña lo que quieras soñar, ve a donde quieras ir, sé lo que quieras ser, porque tienes sólo una oportunidad para hacerlo.",0,1,0
3355,https://t.co/ZlxVIBRk1k,0,1,0
3356,“Ojalá que lo que estés buscando valga más que lo que estas perdiendo.”,0,1,0
3357,Lo mejor en la vida es encontrar a alguien que conoce todas tus debilidades y aún piensa que eres totalmente increíble.,0,1,0
3358,"""Estar en la cama mientras escuchas como llueve es uno de los mayores placeres de la vida.""",0,1,0
3359,"El éxito de la vida no está en vencer siempre, sino en no rendirse nunca.",0,1,0
3360,"""Siempre habrán recuerdos que nos llenen el rostro de sonrisas.""",0,1,0
3361,"Esas oraciones en donde no pudiste decir nada más que llorar, eso Dios lo entendió todo.",0,1,0
3362,Jamás permitas que tu orgullo acabe con tu felicidad.,0,1,0
3363,Ese primer beso y ese primer abrazo que te dio la persona que te gusta. Es lo mejor que te puede pasar.,0,1,0
3364,"01 Noviembre

Nuevo mes, nuevo día, nueva fecha, nuevo capítulo, nueva página y nuevos deseos.

Que continuemos plenos en salud, con ganas de sonreírle a la vida pase lo que pase.

Bienvenido noviembre, ¡Sorprendeme!",0,1,0
3365,"""No creo en las disculpas, creo en el cambio de actitud.""",0,1,0
3366,"“Cuando alguien te hace una mejor persona, sabes que esa persona debe estar en tu vida.”",0,1,0
3367,"Hoy soy feliz porque quiero, porque puedo y porque me da la gana.",0,1,0
3368,Sonreír siempre va a ser más fácil que explicar por qué estás triste.,0,1,0
3369,A veces hay que aceptar que algunas cosas nunca van a volver a ser como eran antes.,0,1,0
3370,"“Quienes no sienten miedo a estar solos y saben esperar, siempre les llega la persona correcta.”",0,1,0
3371,"Todo pasa por algo, pero lo que no pasa, también es por algo.",0,1,0
3372,Un simple hola puede ser el comienzo de una hermosa historia.,0,1,0
3373,Siempre estoy. Y eso es todo lo que sé sobre la amistad.,0,1,0
3374,"""Para ser feliz, hay que tener mala memoria.""",0,1,0
3375,Hay que saber dejar ir a quien ya te dejó ir.,0,1,0
3376,"Te dí la oportunidad para que fueras especial, que fueras la excepción, pero si quieres ser parte del montón, así será.",0,1,0
3377,"Cuando maduras no le temes al compromiso, le temes a perder tu tiempo.",0,1,0
3378,"“La humildad no es ser pobre, es ser una persona honesta y sencilla, que no tenga amigos por el dinero, sino por lo que son.”",0,1,0
3379,"Nadie quita a nadie, la gente elige con quien estar.",0,1,0
3380,Todos merecemos a alguien que nos mire como si fuéramos su deseo cumplido.,0,1,0
3381,"""La opinión es tuya pero la vida es mía."" Bob Marley",0,1,0
3382,Cómo no me iba a terminar gustando si siempre supo cómo hacerme sonreír.,0,1,0
3383,"Una relación es 50/50 los dos trabajando, los dos estudiando, los dos haciendo dinero, el respeto y fidelidad de ambas partes.",0,1,0
3384,"Que tu sonrisa sea más grande que los problemas,",0,1,0
3385,Yo también tengo una persona en el cielo que amo y extraño mucho.,0,1,0
3386,Es una locura odiar a todas las rosas porque una te pinchó. Renunciar a todos tus sueños porque uno de ellos no se realizó.,0,1,0
3387,Lo que empieza jugando termina gustando.,0,1,0
3388,"Lo que un día tiene que ser, tarde o temprano termina siendo.",0,1,0
3389,"Nunca se sabe lo que se es ser fuerte, hasta que ser fuerte es la única opción.",0,1,0
3390,"Si algún día me echas de menos, recuerda que un día me tuviste allí y te importó una mierda.",0,1,0
3391,"No te preocupes, todo después de un tiempo te deja de doler o te deja de importar.",0,1,0
3392,¿Para qué insultar? Ignorar duele más.,0,1,0
3393,Y ahí entendí que le daba igual que me fuera o me quedara.,0,1,0
3394,"La vida te va enseñando quién sí, quién no y quién nunca.",0,1,0
3395,Porque todo lo bueno comienza con un poco de miedo.,0,1,0
3396,Duele el doble cuando al otro no le duele.,0,1,0
3397,"Escuchar un “te quiero” de alguien que quieres mucho, entre otras alegrías que te da la vida...",0,1,0
3398,"A veces digo las cosas sin pensar, a veces pienso las cosas y no las digo.",0,1,0
3399,"Que linda esa gente que no te deja ir enojada, te manda un mensaje después de pelear y deja el orgullo de lado por no perderte.",0,1,0
3400,Por salud mental a veces es mejor no saber nada.,0,1,0
3401,Yo te amé cuando las razones para odiarte eran muchas.,0,1,0
3402,"""Te vas a arrepentir cuando me veas feliz y no sea por ti"".",0,1,0
3403,"""Amo cuando me estoy riendo con alguien y me doy cuenta de lo feliz que soy con esa persona.""",0,1,0
3404,https://t.co/j3sEHakdnJ,0,1,0
3405,Me atacaron los recuerdos y no supe defenderme.,0,1,0
3406,"""Aprende a darle tiempo al tiempo, quien hoy no te valora mañana te extraña""",0,1,0
3407,"Ojalá nadie nos decepcione, nunca más. Porque duele y hace mal. Saber que alguien que creímos diferente, en realidad, es igual.",0,1,0
3408,"Nunca digas “Yo lo conozco, no va a hacer eso”, porque nunca terminamos de conocer realmente a alguien.",0,1,0
3409,“Todo llega para el que sabe esperar.”,0,1,0
3410,"“No necesito que sea fácil, solo necesito que sea posible.”",0,1,0
3411,No dejes escapar a las personas que hacen bonito tu mundo.,0,1,0
3412,"""Quédate con quien nunca tiene excusas y siempre tiene tiempo.""",0,1,0
3413,"“Para ser grande en la vida, solo necesitas ser humilde de corazón.”",0,1,0
3414,Ver una fotografía y desear poder revivir el momento una y otra vez.,0,1,0
3415,"Te pasas la vida esperando a que pase algo y al final, lo único que pasa es la vida. Ya no esperes, haz que pase.",0,1,0
3416,Ni de amores se muere ni de recuerdos se vive.,0,1,0
3417,"Al final la única persona que estará para ti será mamá, siempre mamá.",0,1,0
3418,"""Estar destrozado y no decirle a nadie.""",0,1,0
3419,"""Somos producto de nuestro pasado, pero no tenemos que ser prisioneros de él.""",0,1,0
3420,Yo no digo cosas que no siento,0,1,0
3421,"Ley de vida: quien no quiso cuando pudo, no podrá cuando quiera.",0,1,0
3422,"Piensa dos veces antes de actuar, no todo lo que quieres ahora es lo que vas a querer para toda la vida.",0,1,0
3423,“La parte mas difícil de la distancia es que no sabes si te están extrañando o te están olvidando.”,0,1,0
3424,"El destino nos puso en el mismo camino, pero depende de nosotros caminar juntos.",0,1,0
3425,Elimina de tu vida todo aquello que te cause estrés y te quite la sonrisa.,0,1,0
3426,"La vida se trata de sacrificar para ganar, perder para aprender, y caer para volver a levantarse.",0,1,0
3427,"Ni en un día se quiere, ni en dos se olvida.",0,1,0
3428,Hay cosas que se tatúan sin tinta.,0,1,0
3429,"Los tweets, son solo tweets. No siempre son indirectas o cosas que acaban de pasar, a veces pasaron hace mucho, a veces nomas te acuerdas de una tontería y la pones. Relájense.",0,1,0
3430,Que no te escriba no quiere decir que no me esté muriendo por hablar contigo.,0,1,0
3431,"La vida es corta: rompe reglas, besa despacio, ama de verdad, ríe mucho y nunca te arrepientas de lo que te hizo sonreír.",0,1,0
3432,"""Lo admito, en este momento estoy pensando en ti.""",0,1,0
3433,"Si una persona realmente quiere verte, hace todo lo posible para llegar a ti, sin miedos, sin excusas.",0,1,0
3434,"No es necesario golpear para hacer daño.Una palabra, un silencio, una decepción, una traición, la indiferencia, estas cosas también duelen.",0,1,0
3435,"No es el beso, es quien te lo da. No es el mensaje, es quien te lo envía. No es la canción, es a quien te recuerda.",0,1,0
3436,"Hay dos tipos de mí: 
1. No quiero salir de casa 
2. No quiero volver a casa",0,1,0
3437,"""Lo que se busca se encuentra, lo que se descuida se pierde.""",0,1,0
3438,"""Cuando realmente amas a alguien, aun si hay un millón de razones para irte, todavía buscas una para quedarte.""",0,1,0
3439,"Amor, Dime algo Bonito http://t.co/Bo4osozWhp",0,1,0
3440,"Lo que quiero contigo, no lo quiero con nadie más.",0,1,0
3441,"Nunca dejes pasar una oportunidad que te haga feliz a tí, aunque a los demás no les guste.",0,1,0
3442,"La vida te va enseñando quién sí, quién no y quién nunca.",0,1,0
3443,"He llorado sin que se me cayese una lágrima, he gritado en el completo silencio y he sonreído a todo el que disfrutaba viéndome sufrir.",0,1,0
3444,"""Dale tiempo al tiempo, que todo llega en su momento.""",0,1,0
3445,"""El mejor maestro es el tiempo. Sin necesidad de que hagas preguntas, te da las mejores respuestas.""",0,1,0
3446,¿Difícil? Difícil es tener que darle un beso en la mejilla cuando mueres por dárselo en la boca.,0,1,0
3447,¿Y si mejor retrasamos nuestro reloj un año?,0,1,0
3448,"Cuando las personas te dicen que algo es difícil, recuerda, ellos hablan de sus capacidades, no las tuyas.",0,1,0
3449,"""Dale tiempo al tiempo, todo llega en su momento; mientras tanto espera con paciencia y sé feliz.""",0,1,0
3450,"""Mi madre me enseñó durante nueve meses que no hace falta ver a alguien para poder amarlo.""",0,1,0
3451,"""Y llega ese momento en el que explotas y necesitas llorar todo lo que te estuviste aguantando y guardando.""",0,1,0
3452,Ser sensible no significa ser débil.,0,1,0
3453,"""Lo que se busca se encuentra, lo que se descuida se pierde.""",0,1,0
3454,Quedar por la noche para ver las estrellas me parece un planazo.,0,1,0
3455,Lo que pienso:             Lo que digo: https://t.co/bP6Z7EjR8W,0,1,0
3456,"""No te enamores dos veces de la misma persona, por que la segunda vez solo te enamoraras de los recuerdos.""",0,1,0
3457,"“Escoge bien tus palabras, Podrían regresar a destruirte.”",0,1,0
3458,"“A una mujer llénala de abrazos, y no de dudas. Llénala de risas, y no de miedos. Llénala de besos, y no de celos.”",0,1,0
3459,"“Si tu ex aún te busca, algo hiciste muy bien.”",0,1,0
3460,"""En la vida siempre hay alguien que te llena los días de felicidad.""",0,1,0
3461,"Entonces te vi, y ya no estaban las mariposas en el estómago, ni los nervios, ni el deseo de abrazarte, solo te vi, y fuiste como cualquier otra persona.",0,1,0
3462,"""Nacimos para cometer errores, no para fingir ser perfectos.""",0,1,0
3463,"Hay teléfonos, emails, facebook, twitter, whatsapp, cartas, telegramas y señales de humo. Si no te habla es porque no quiere.",0,1,0
3464,"Mañana puede que sea demasiado tarde, demasiado tarde para pedir disculpas, demasiado tarde para intentar, demasiado tarde para creer.",0,1,0
3465,https://t.co/0Jx1Jow2cH,0,1,0
3466,Renovar energías. https://t.co/636U49Bwup,0,1,0
3467,"""En la vida todo llega, todo pasa y todo cambia."" Bob Marley",0,1,0
3468,"A veces, sabiendo que dolerá, seguimos luchando.",0,1,0
3469,Superar es necesario. Seguir adelante es esencial. Mirar hacia atrás es perder el tiempo. Si el pasado fuese bueno se llamaría presente.,0,1,0
3470,"Si dejas salir tus miedos, tendrás más espacio para vivir todos tus sueños.",0,1,0
3471,"""Un pasado no superado es un presente no disfrutado.""",0,1,0
3472,https://t.co/RkLrNGf14I,0,1,0
3473,"""Un mal capítulo no es el fin de la historia.""",0,1,0
3474,"""Lo que empieza jugando, termina gustando.""",0,1,0
3475,“Aprende a vivir sin aquellos que pueden vivir sin ti.”,0,1,0
3476,"No existe la falta de tiempo, existe la falta de interés porque cuando la gente realmente quiere, siempre hay tiempo.",0,1,0
